Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
TPTM.S22NI,2020.07,62,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2020.08,63,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2020.09,44,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2020.10,48,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2020.11,57,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2020.12,44,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.01,31,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.02,36,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.03,52,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.04,40,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.05,45,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.06,64,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.07,46,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.08,36,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.09,49,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.10,57,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.11,59,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2021.12,100,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.01,31,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.02,57,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.03,61,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.04,58,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.05,59,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.06,57,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.07,57,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.08,60,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.09,75,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.10,66,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.11,70,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2022.12,48,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.01,43,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.02,66,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.03,70,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.04,51,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.05,58,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.06,86,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.07,71,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.08,68,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.09,62,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.10,59,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.11,70,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2023.12,45,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.01,49,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.02,46,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.03,69,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.04,64,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.05,60,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.06,44,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.07,49,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.08,52,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.09,44,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.10,53,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.11,47,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2024.12,33,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2025.01,34,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2025.02,44,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2025.03,35,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NI,2025.04,34,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 10501 to 14500 Kg,,,,
TPTM.S22NJ,1974.01,111,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1974.02,108,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1974.03,117,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1974.04,105,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1974.05,128,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1974.06,132,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1974.07,109,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1974.08,135,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1974.09,139,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1974.10,138,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1974.11,146,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1974.12,104,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.01,70,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.02,88,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.03,170,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.04,90,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.05,100,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.06,105,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.07,116,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.08,142,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.09,130,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.10,154,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.11,144,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1975.12,154,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.01,100,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.02,105,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.03,167,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.04,109,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.05,111,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.06,87,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.07,141,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.08,113,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.09,138,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.10,119,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.11,162,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1976.12,137,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.01,73,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.02,83,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.03,160,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.04,70,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.05,89,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.06,87,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.07,60,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.08,54,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.09,82,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.10,76,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.11,59,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1977.12,45,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.01,38,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.02,33,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.03,45,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.04,71,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.05,57,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.06,72,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.07,84,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.08,70,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.09,79,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.10,74,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.11,105,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1978.12,58,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.01,50,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.02,37,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.03,42,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.04,89,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.05,98,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.06,130,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.07,76,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.08,83,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.09,69,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.10,78,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.11,83,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1979.12,55,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.01,73,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.02,71,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.03,38,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.04,105,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.05,81,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.06,86,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.07,82,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.08,65,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.09,82,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.10,100,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.11,67,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1980.12,84,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.01,44,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.02,44,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.03,113,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.04,74,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.05,68,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.06,83,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.07,93,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.08,91,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.09,112,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.10,64,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.11,87,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1981.12,61,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
TPTM.S22NJ,1982.01,46,,F,NUMBER,0,Transport - TPT,New and Ex-Oseas Motor Vehicles Registered by Type,Commercial Vehicles 14501 Kg and Over,,,,
